386+791  1177
871+369  1240
782+318  1100
343+77  420
917+187  1104
922+202  1124
334+113  447
587+390  977
526+280  806
262+799  1061
771+296  1067
936+24  960
408+957  1365
37+30  67
159+649  808
563+629  1192
83+628  711
118+46  164
76+571  647
988+859  1847
182+238  420
12+881  893
737+793  1530
584+257  841
921+30  951
7+743  750
43+817  860
362+699  1061
828+425  1253
301+327  628
263+570  833
961+553  1514
41+922  963
674+986  1660
137+991  1128
455+157  612
333+905  1238
838+547  1385
934+736  1670
553+510  1063
543+116  659
337+336  673
292+123  415
632+649  1281
592+543  1135
780+449  1229
367+206  573
615+127  742
376+228  604
220+78  298
925+622  1547
318+781  1099
165+68  233
995+456  1451
365+494  859
691+171  862
213+671  884
791+336  1127
87+279  366
678+221  899
818+357  1175
179+78  257
257+414  671
650+159  809
519+3  522
222+224  446
285+4  289
731+329  1060
490+643  1133
53+352  405
694+278  972
560+458  1018
761+311  1072
774+508  1282
364+342  706
10+368  378
308+987  1295
38+834  872
369+312  681
719+45  764
7+660  667
254+826  1080
103+574  677
373+212  585
885+277  1162
282+891  1173
96+547  643
836+308  1144
413+156  569
685+392  1077
948+306  1254
385+55  440
269+907  1176
666+833  1499
944+952  1896
766+326  1092
558+235  793
927+804  1731
645+503  1148
495+791  1286
603+262  865
531+547  1078
959+706  1665
498+214  712
868+312  1180
858+159  1017
462+503  965
964+531  1495
547+180  727
461+439  900
797+564  1361
242+28  270
685+825  1510
964+286  1250
684+896  1580
99+367  466
932+109  1041
116+492  608
499+799  1298
527+891  1418
833+809  1642
794+38  832
25+4  29
664+491  1155
307+783  1090
528+78  606
192+577  769
85+484  569
723+595  1318
813+771  1584
846+790  1636
405+55  460
731+952  1683
585+692  1277
270+980  1250
30+553  583
849+829  1678
701+98  799
22+403  425
514+343  857
428+24  452
688+682  1370
288+293  581
83+179  262
73+761  834
474+519  993
455+974  1429
288+435  723
958+568  1526
792+921  1713
616+524  1140
958+213  1171
351+925  1276
136+633  769
613+113  726
778+642  1420
914+861  1775
936+235  1171
517+367  884
238+624  862
56+865  921
508+697  1205
990+468  1458
866+513  1379
297+85  382
503+766  1269
145+630  775
260+927  1187
326+232  558
726+97  823
681+253  934
542+111  653
469+652  1121
716+201  917
78+445  523
364+712  1076
400+163  563
840+370  1210
759+667  1426
368+955  1323
476+52  528
168+575  743
632+437  1069
74+563  637
311+526  837
256+766  1022
134+501  635
788+529  1317
413+539  952
301+731  1032
162+793  955
472+372  844
922+708  1630
174+616  790
290+217  507
161+772  933
25+572  597
882+502  1384
483+919  1402
113+463  576
906+823  1729
863+407  1270
689+950  1639
934+371  1305
437+285  722
608+468  1076
71+719  790
295+67  362
960+691  1651
224+203  427
192+725  917
429+943  1372
242+948  1190
493+187  680
789+444  1233
139+354  493
528+324  852
732+572  1304
128+171  299
113+762  875
498+467  965
63+466  529
112+536  648
380+33  413
862+171  1033
587+9  596
175+616  791
474+550  1024
988+99  1087
133+375  508
108+783  891
403+844  1247
555+527  1082
584+941  1525
259+827  1086
391+344  735
134+481  615
935+81  1016
87+317  404
801+472  1273
267+609  876
843+2  845
25+402  427
132+778  910
50+903  953
410+135  545
761+103  864
575+943  1518
29+285  314
946+247  1193
11+800  811
772+208  980
944+790  1734
224+219  443
383+270  653
293+577  870
777+876  1653
59+875  934
894+481  1375
268+331  599
317+468  785
95+117  212
824+530  1354
220+864  1084
880+74  954
418+882  1300
141+214  355
892+803  1695
6+878  884
386+501  887
623+153  776
199+340  539
184+534  718
898+738  1636
48+398  446
711+317  1028
499+90  589
894+243  1137
14+822  836
6+627  633
414+470  884
625+501  1126
374+22  396
585+446  1031
668+717  1385
460+704  1164
759+23  782
772+770  1542
994+441  1435
636+943  1579
63+594  657
353+791  1144
11+435  446
856+218  1074
132+951  1083
799+569  1368
434+251  685
459+75  534
23+308  331
669+672  1341
433+38  471
289+391  680
655+814  1469
422+528  950
564+317  881
116+702  818
76+689  765
504+551  1055
40+924  964
744+317  1061
571+678  1249
756+635  1391
658+99  757
73+830  903
547+753  1300
362+612  974
263+420  683
208+992  1200
949+648  1597
551+786  1337
738+516  1254
595+750  1345
216+180  396
997+87  1084
666+495  1161
204+900  1104
143+95  238
316+311  627
973+318  1291
616+79  695
566+544  1110
757+743  1500
499+936  1435
506+315  821
499+150  649
135+255  390
50+582  632
699+163  862
331+467  798
685+8  693
492+398  890
893+125  1018
13+908  921
105+293  398
240+125  365
470+351  821
616+819  1435
728+822  1550
249+368  617
26+393  419
371+468  839
839+394  1233
982+458  1440
194+602  796
886+33  919
406+526  932
251+822  1073
201+426  627
471+248  719
405+546  951
790+64  854
347+881  1228
988+635  1623
283+93  376
629+706  1335
841+414  1255
466+534  1000
79+252  331
543+518  1061
64+33  97
415+49  464
786+813  1599
233+772  1005
691+427  1118
695+349  1044
754+525  1279
645+523  1168
206+837  1043
84+234  318
476+538  1014
342+176  518
997+361  1358
422+701  1123
958+938  1896
158+298  456
768+214  982
430+532  962
857+220  1077
782+655  1437
640+653  1293
308+113  421
591+838  1429
822+323  1145
437+443  880
210+627  837
144+849  993
845+585  1430
851+810  1661
59+610  669
115+349  464
69+138  207
710+96  806
132+469  601
699+455  1154
51+554  605
968+399  1367
101+48  149
214+949  1163
126+778  904
97+794  891
557+136  693
881+170  1051
886+242  1128
398+326  724
51+388  439
989+597  1586
447+595  1042
191+944  1135
849+120  969
803+977  1780
774+79  853
279+37  316
820+664  1484
850+130  980
176+355  531
394+277  671
570+502  1072
485+276  761
918+47  965
525+566  1091
964+678  1642
639+7  646
196+876  1072
953+615  1568
63+442  505
20+346  366
392+334  726
961+428  1389
776+893  1669
466+621  1087
91+877  968
247+421  668
600+921  1521
888+733  1621
230+504  734
441+823  1264
43+702  745
526+798  1324
803+806  1609
570+367  937
844+640  1484
423+769  1192
501+91  592
16+770  786
836+914  1750
84+913  997
405+521  926
647+835  1482
739+521  1260
351+416  767
843+82  925
174+310  484
467+773  1240
427+814  1241
845+70  915
702+292  994
191+150  341
461+585  1046
521+158  679
302+243  545
268+151  419
55+607  662
62+102  164
128+888  1016
468+220  688
801+456  1257
736+121  857
394+937  1331
590+871  1461
374+126  500
255+910  1165
413+983  1396
376+756  1132
291+228  519
204+3  207
722+502  1224
236+523  759
504+69  573
951+780  1731
346+853  1199
951+522  1473
690+183  873
346+160  506
574+347  921
114+505  619
405+377  782
257+589  846
641+150  791
824+192  1016
771+651  1422
676+446  1122
720+438  1158
344+500  844
628+653  1281
941+504  1445
364+62  426
926+825  1751
177+564  741
446+311  757
82+673  755
444+929  1373
501+477  978
883+656  1539
851+931  1782
399+907  1306
748+712  1460
320+605  925
619+889  1508
736+500  1236
241+445  686
944+166  1110
600+380  980
858+571  1429
795+979  1774
949+797  1746
618+368  986
517+753  1270
448+632  1080
103+622  725
614+567  1181
858+331  1189
73+492  565
482+713  1195
595+263  858
544+958  1502
971+933  1904
306+983  1289
652+712  1364
856+478  1334
478+414  892
36+69  105
277+70  347
113+989  1102
950+973  1923
18+822  840
835+648  1483
998+705  1703
713+72  785
124+323  447
6+547  553
445+121  566
756+672  1428
238+122  360
814+528  1342
231+271  502
311+565  876
527+190  717
768+776  1544
471+898  1369
385+727  1112
909+823  1732
850+703  1553
199+929  1128
454+128  582
7+60  67
74+352  426
295+559  854
419+751  1170
378+31  409
859+956  1815
108+471  579
458+671  1129
771+160  931
687+777  1464
645+231  876
255+556  811
165+661  826
643+862  1505
209+971  1180
666+505  1171
565+654  1219
348+794  1142
414+165  579
136+166  302
511+616  1127
125+690  815
428+541  969
293+487  780
619+319  938
791+162  953
798+758  1556
295+86  381
992+453  1445
895+828  1723
332+20  352
737+431  1168
367+606  973
915+608  1523
119+816  935
222+736  958
960+186  1146
318+985  1303
854+242  1096
172+815  987
925+565  1490
653+407  1060
239+757  996
103+374  477
730+250  980
157+484  641
596+741  1337
34+841  875
651+22  673
316+931  1247
319+808  1127
279+229  508
872+0  872
963+242  1205
479+692  1171
778+595  1373
458+797  1255
604+242  846
445+819  1264
820+619  1439
215+185  400
211+452  663
418+932  1350
979+453  1432
874+196  1070
679+107  786
120+98  218
494+431  925
101+543  644
567+833  1400
129+634  763
83+878  961
123+761  884
31+796  827
847+409  1256
323+150  473
630+139  769
135+493  628
64+39  103
517+27  544
346+509  855
868+551  1419
716+129  845
582+346  928
46+774  820
474+530  1004
987+406  1393
516+104  620
198+586  784
798+141  939
645+21  666
661+964  1625
209+395  604
779+638  1417
21+529  550
52+359  411
292+563  855
934+420  1354
297+649  946
717+606  1323
130+445  575
436+638  1074
834+142  976
130+724  854
342+860  1202
263+945  1208
606+513  1119
960+388  1348
403+229  632
646+859  1505
598+308  906
691+601  1292
141+855  996
21+592  613
27+549  576
627+727  1354
193+403  596
587+696  1283
898+158  1056
88+574  662
109+849  958
347+427  774
66+277  343
426+30  456
977+58  1035
177+700  877
229+91  320
880+241  1121
103+703  806
337+709  1046
1+920  921
572+318  890
186+160  346
54+751  805
849+348  1197
460+503  963
832+36  868
991+440  1431
797+756  1553
358+246  604
302+515  817
339+108  447
0+760  760
539+841  1380
715+370  1085
911+529  1440
830+758  1588
953+208  1161
838+148  986
660+393  1053
448+103  551
256+100  356
151+832  983
63+201  264
937+999  1936
24+247  271
617+995  1612
22+481  503
353+788  1141
832+373  1205
895+864  1759
599+793  1392
14+179  193
36+500  536
701+770  1471
7+741  748
243+825  1068
419+831  1250
711+432  1143
434+1  435
700+736  1436
454+30  484
980+513  1493
679+322  1001
674+682  1356
180+621  801
398+772  1170
940+43  983
68+200  268
303+591  894
136+963  1099
314+172  486
597+776  1373
302+111  413
126+991  1117
313+643  956
189+260  449
197+58  255
854+608  1462
328+329  657
219+695  914
38+604  642
846+575  1421
887+332  1219
887+722  1609
260+166  426
512+832  1344
70+90  160
813+308  1121
317+358  675
984+648  1632
431+684  1115
969+20  989
623+165  788
900+109  1009
967+80  1047
532+893  1425
732+896  1628
819+518  1337
560+582  1142
464+544  1008
370+201  571
879+378  1257
630+993  1623
942+206  1148
491+954  1445
169+82  251
108+360  468
222+762  984
677+123  800
310+672  982
178+462  640
228+519  747
529+427  956
802+796  1598
106+85  191
536+107  643
229+372  601
653+309  962
537+91  628
333+297  630
551+385  936
519+122  641
908+801  1709
415+209  624
858+548  1406
126+142  268
924+764  1688
50+92  142
418+27  445
795+151  946
799+290  1089
176+991  1167
854+905  1759
55+723  778
724+338  1062
215+810  1025
66+464  530
467+393  860
460+984  1444
554+374  928
721+673  1394
765+918  1683
712+104  816
614+657  1271
86+95  181
139+924  1063
674+989  1663
547+131  678
552+310  862
980+407  1387
218+415  633
62+455  517
875+367  1242
287+167  454
673+900  1573
882+512  1394
907+83  990
451+866  1317
783+256  1039
132+637  769
237+705  942
893+950  1843
979+231  1210
221+260  481
997+928  1925
808+351  1159
35+660  695
175+803  978
847+651  1498
884+330  1214
108+877  985
67+473  540
865+316  1181
330+759  1089
961+657  1618
816+975  1791
673+302  975
334+384  718
86+595  681
599+903  1502
606+722  1328
673+791  1464
232+884  1116
987+560  1547
472+982  1454
246+55  301
486+527  1013
693+293  986
943+350  1293
277+408  685
260+266  526
710+293  1003
324+123  447
206+18  224
90+669  759
181+420  601
697+947  1644
72+361  433
533+72  605
806+837  1643
707+901  1608
643+256  899
382+380  762
222+907  1129
370+870  1240
290+762  1052
783+355  1138
488+673  1161
886+964  1850
547+503  1050
948+462  1410
99+494  593
834+99  933
627+92  719
994+628  1622
33+599  632
876+798  1674
135+310  445
515+106  621
227+297  524
997+187  1184
654+830  1484
940+568  1508
316+571  887
834+36  870
539+398  937
226+608  834
863+608  1471
850+447  1297
896+819  1715
951+612  1563
987+294  1281
556+126  682
686+551  1237
307+834  1141
659+915  1574
733+717  1450
297+484  781
218+420  638
34+697  731
301+340  641
541+293  834
285+493  778
749+730  1479
28+937  965
520+819  1339
539+894  1433
803+86  889
883+706  1589
736+81  817
565+60  625
691+426  1117
962+671  1633
171+321  492
766+693  1459
737+863  1600
779+771  1550
859+469  1328
424+91  515
839+601  1440
906+956  1862
117+603  720
919+863  1782
874+507  1381
725+252  977
536+846  1382
928+242  1170
461+416  877
135+835  970
385+1  386
780+80  860
404+322  726
778+367  1145
931+580  1511
412+168  580
986+423  1409
854+405  1259
83+594  677
598+97  695
459+602  1061
411+76  487
867+641  1508
940+662  1602
949+459  1408
579+260  839
200+968  1168
238+776  1014
549+808  1357
164+632  796
933+552  1485
691+4  695
517+720  1237
76+914  990
645+962  1607
708+630  1338
362+136  498
840+581  1421
511+20  531
277+489  766
200+954  1154
179+643  822
655+152  807
750+13  763
26+568  594
685+269  954
168+330  498
293+3  296
637+0  637
699+661  1360
709+600  1309
212+903  1115
915+437  1352
44+164  208
429+276  705
504+408  912
650+720  1370
474+122  596
132+475  607
524+614  1138
330+249  579
449+965  1414
457+774  1231
252+483  735
271+161  432
460+328  788
661+823  1484
641+74  715
416+609  1025
755+244  999
546+81  627
633+134  767
870+358  1228
430+116  546
958+463  1421
727+577  1304
828+412  1240
51+166  217
16+946  962
483+608  1091
907+868  1775
36+147  183
894+861  1755
6+663  669
364+487  851
990+76  1066
822+538  1360
807+186  993
316+988  1304
606+866  1472
643+14  657
936+642  1578
354+616  970
672+215  887
881+502  1383
73+289  362
386+181  567
22+18  40
379+916  1295
258+904  1162
34+95  129
733+343  1076
14+665  679
163+816  979
897+1  898
677+170  847
902+790  1692
249+782  1031
732+755  1487
600+622  1222
380+990  1370
722+361  1083
269+917  1186
779+400  1179
321+755  1076
101+197  298
86+212  298
28+265  293
311+496  807
269+545  814
520+652  1172
137+791  928
171+453  624
1000+404  1404
415+337  752
245+552  797
696+629  1325
15+366  381
483+491  974
171+423  594
607+907  1514
835+454  1289
838+637  1475
457+715  1172
120+529  649
336+523  859
338+916  1254
871+490  1361
547+990  1537
24+302  326
971+230  1201
11+131  142
854+508  1362
639+114  753
861+198  1059
388+126  514
617+308  925
645+5  650
647+993  1640
121+956  1077
356+409  765
634+624  1258
60+364  424
680+145  825
681+186  867
943+913  1856
400+980  1380
741+573  1314
983+253  1236
570+988  1558
487+230  717
464+362  826
937+421  1358
501+42  543
849+410  1259
832+833  1665
626+847  1473
853+399  1252
528+813  1341
886+215  1101
429+437  866
726+715  1441
265+88  353
205+543  748
629+482  1111
212+881  1093
325+337  662
678+933  1611
279+63  342
936+553  1489
198+141  339
616+255  871
436+376  812
858+991  1849
319+328  647
543+626  1169
381+465  846
154+273  427
835+326  1161
241+700  941
141+26  167
142+926  1068
193+570  763
9+944  953
927+76  1003
842+200  1042
459+348  807
600+888  1488
39+216  255
934+568  1502
708+323  1031
15+448  463
669+62  731
285+67  352
629+253  882
392+279  671
488+225  713
5+77  82
806+862  1668
356+967  1323
430+994  1424
217+210  427
136+246  382
562+945  1507
661+978  1639
865+37  902
689+712  1401
469+910  1379
703+638  1341
47+160  207
34+42  76
520+577  1097
999+808  1807
468+235  703
700+131  831
659+790  1449
82+389  471
677+180  857
357+653  1010
73+448  521
514+33  547
281+202  483
221+366  587
824+634  1458
496+275  771
700+857  1557
425+157  582
242+866  1108
918+169  1087
575+102  677
94+527  621
205+953  1158
100+574  674
298+743  1041
711+211  922
419+224  643
228+356  584
656+906  1562
503+45  548
163+115  278
295+209  504
553+635  1188
306+506  812
39+87  126
138+894  1032
817+293  1110
549+118  667
742+726  1468
676+236  912
578+245  823
342+1000  1342
56+794  850
356+551  907
60+756  816
904+969  1873
495+146  641
403+47  450
156+129  285
549+485  1034
956+695  1651
573+740  1313
361+977  1338
533+208  741
464+849  1313
788+963  1751
579+70  649
752+969  1721
832+504  1336
104+576  680
127+878  1005
719+860  1579
750+741  1491
430+666  1096
180+512  692
469+895  1364
874+517  1391
239+222  461
726+393  1119
64+632  696
275+996  1271
141+881  1022
506+968  1474
993+36  1029
678+23  701
34+106  140
65+211  276
992+447  1439
991+270  1261
451+360  811
490+994  1484
103+374  477
102+578  680
659+469  1128
829+769  1598
98+322  420
919+955  1874
575+839  1414
667+403  1070
325+107  432
460+155  615
979+948  1927
633+804  1437
953+654  1607
338+998  1336
88+942  1030
436+758  1194
455+835  1290
463+424  887
43+227  270
655+252  907
595+578  1173
577+488  1065
962+67  1029
22+611  633
207+881  1088
866+248  1114
375+829  1204
490+203  693
942+89  1031
304+265  569
893+797  1690
793+217  1010
310+97  407
911+226  1137
944+406  1350
111+324  435
626+953  1579
238+327  565
406+758  1164
972+191  1163
680+345  1025
540+963  1503
643+13  656
133+206  339
902+588  1490
593+870  1463
798+590  1388
986+309  1295
398+73  471
475+431  906
616+568  1184
858+455  1313
754+83  837
921+685  1606
866+592  1458
572+817  1389
840+107  947
314+159  473
726+503  1229
336+979  1315
849+782  1631
621+326  947
514+397  911
904+290  1194
823+225  1048
820+895  1715
51+813  864
706+434  1140
706+462  1168
348+840  1188
957+335  1292
893+928  1821
895+404  1299
307+406  713
660+2  662
676+872  1548
836+188  1024
722+552  1274
960+651  1611
953+309  1262
109+325  434
567+710  1277
519+899  1418
952+465  1417
726+60  786
247+828  1075
551+102  653
81+858  939
452+53  505
825+261  1086
144+673  817
780+866  1646
16+715  731
0+668  668
936+978  1914
199+10  209
624+335  959
333+988  1321
254+191  445
545+1  546
566+916  1482
188+594  782
957+581  1538
149+148  297
315+54  369
718+638  1356
524+171  695
910+970  1880
96+92  188
571+196  767
339+329  668
638+641  1279
875+496  1371
538+360  898
53+99  152
372+241  613
729+91  820
117+721  838
104+213  317
105+410  515
230+559  789
447+642  1089
9+670  679
606+41  647
987+377  1364
152+106  258
972+523  1495
17+801  818
494+375  869
937+245  1182
308+893  1201
752+460  1212
981+405  1386
962+738  1700
454+134  588
117+448  565
604+29  633
780+537  1317
698+131  829
254+265  519
332+823  1155
379+879  1258
446+302  748
471+959  1430
21+879  900
904+94  998
249+645  894
919+201  1120
131+377  508
379+405  784
700+434  1134
742+467  1209
671+809  1480
37+558  595
931+91  1022
527+336  863
910+363  1273
487+830  1317
944+671  1615
337+103  440
107+486  593
401+41  442
888+394  1282
154+397  551
56+838  894
830+521  1351
732+125  857
962+101  1063
931+582  1513
39+959  998
424+960  1384
189+251  440
275+570  845
447+248  695
26+96  122
924+86  1010
211+327  538
122+606  728
521+729  1250
374+584  958
708+218  926
341+256  597
223+298  521
314+400  714
79+60  139
872+955  1827
533+108  641
62+733  795
871+238  1109
936+635  1571
388+946  1334
432+45  477
39+659  698
135+836  971
407+750  1157
38+341  379
427+78  505
152+60  212
899+10  909
437+113  550
664+188  852
99+51  150
766+860  1626
399+110  509
794+899  1693
772+164  936
289+982  1271
273+946  1219
386+715  1101
74+734  808
437+161  598
807+261  1068
152+557  709
274+495  769
134+547  681
460+384  844
332+303  635
747+40  787
454+568  1022
10+413  423
290+388  678
610+544  1154
841+532  1373
797+24  821
805+634  1439
136+532  668
374+609  983
535+377  912
36+15  51
155+510  665
662+48  710
599+551  1150
130+139  269
125+905  1030
641+207  848
463+305  768
498+937  1435
187+426  613
128+704  832
546+981  1527
938+138  1076
340+908  1248
991+734  1725
453+823  1276
957+847  1804
446+503  949
338+505  843
277+587  864
819+976  1795
781+233  1014
55+556  611
482+619  1101
926+69  995
852+903  1755
320+68  388
341+230  571
921+828  1749
502+334  836
358+767  1125
29+819  848
302+575  877
332+19  351
873+936  1809
174+316  490
956+162  1118
887+585  1472
275+419  694
657+217  874
82+498  580
52+780  832
936+379  1315
979+428  1407
993+131  1124
232+579  811
693+368  1061
545+856  1401
643+94  737
49+687  736
81+306  387
938+966  1904
745+989  1734
956+179  1135
6+773  779
210+757  967
629+781  1410
667+678  1345
707+723  1430
122+671  793
548+774  1322
199+764  963
427+540  967
119+905  1024
819+972  1791
479+113  592
294+72  366
925+572  1497
772+812  1584
756+227  983
487+832  1319
337+275  612
203+383  586
165+687  852
616+331  947
335+147  482
326+351  677
284+33  317
535+759  1294
964+611  1575
366+710  1076
403+816  1219
369+294  663
97+347  444
722+978  1700
636+773  1409
585+693  1278
784+805  1589
372+786  1158
651+967  1618
598+494  1092
936+307  1243
587+30  617
45+207  252
66+60  126
694+187  881
430+465  895
880+791  1671
397+767  1164
80+739  819
588+971  1559
876+965  1841
833+619  1452
723+148  871
51+332  383
923+973  1896
296+187  483
834+775  1609
44+554  598
390+676  1066
152+766  918
606+6  612
100+744  844
871+993  1864
481+791  1272
789+721  1510
82+332  414
653+70  723
993+343  1336
974+284  1258
310+405  715
534+775  1309
284+340  624
921+459  1380
403+521  924
402+183  585
817+969  1786
538+186  724
214+607  821
632+223  855
890+521  1411
514+344  858
637+651  1288
33+808  841
405+411  816
315+860  1175
2+757  759
952+755  1707
13+694  707
134+124  258
171+879  1050
922+679  1601
974+376  1350
467+876  1343
170+489  659
908+239  1147
90+188  278
305+497  802
17+228  245
72+584  656
553+175  728
282+377  659
427+242  669
700+809  1509
918+322  1240
151+54  205
58+725  783
262+416  678
775+93  868
644+5  649
771+691  1462
250+216  466
16+140  156
23+248  271
989+488  1477
741+882  1623
70+808  878
814+847  1661
640+919  1559
53+546  599
627+961  1588
71+106  177
996+342  1338
490+398  888
240+120  360
151+738  889
169+883  1052
295+756  1051
342+245  587
45+526  571
496+448  944
659+579  1238
373+248  621
470+320  790
540+642  1182
345+675  1020
401+176  577
196+632  828
753+581  1334
435+575  1010
216+988  1204
482+577  1059
880+577  1457
0+888  888
134+810  944
856+349  1205
201+561  762
667+175  842
222+174  396
494+686  1180
559+16  575
633+902  1535
840+99  939
806+221  1027
861+261  1122
725+259  984
564+6  570
398+346  744
977+473  1450
343+939  1282
801+424  1225
42+263  305
66+196  262
946+572  1518
280+246  526
13+218  231
971+6  977
998+915  1913
495+67  562
475+609  1084
116+665  781
77+881  958
431+827  1258
223+692  915
112+212  324
584+910  1494
103+140  243
428+325  753
214+278  492
155+160  315
375+117  492
48+939  987
454+887  1341
384+501  885
784+642  1426
154+104  258
510+912  1422
97+793  890
695+523  1218
278+970  1248
325+992  1317
193+936  1129
241+109  350
93+156  249
197+697  894
843+938  1781
75+510  585
744+235  979
74+140  214
948+999  1947
292+47  339
463+320  783
127+569  696
929+788  1717
849+244  1093
637+833  1470
900+350  1250
400+98  498
303+14  317
924+898  1822
921+612  1533
639+949  1588
531+884  1415
628+188  816
276+970  1246
682+1000  1682
958+126  1084
841+722  1563
477+294  771
457+57  514
161+358  519
156+634  790
227+662  889
912+696  1608
341+440  781
82+918  1000
595+534  1129
321+808  1129
557+536  1093
857+619  1476
677+359  1036
330+351  681
678+12  690
907+657  1564
217+993  1210
947+799  1746
700+605  1305
879+436  1315
275+248  523
397+92  489
55+188  243
621+604  1225
979+511  1490
731+385  1116
24+375  399
610+553  1163
736+26  762
991+117  1108
194+58  252
687+537  1224
219+581  800
943+921  1864
93+486  579
218+125  343
818+104  922
565+553  1118
364+737  1101
715+738  1453
161+32  193
88+46  134
225+435  660
630+936  1566
953+304  1257
517+438  955
512+863  1375
988+84  1072
522+901  1423
36+420  456
826+697  1523
996+237  1233
764+545  1309
652+450  1102
461+447  908
646+278  924
204+667  871
708+668  1376
857+208  1065
965+727  1692
995+50  1045
733+976  1709
291+396  687
685+105  790
740+111  851
158+638  796
171+17  188
879+488  1367
827+926  1753
719+965  1684
376+516  892
270+43  313
767+486  1253
871+273  1144
684+707  1391
670+722  1392
658+738  1396
78+986  1064
66+535  601
812+374  1186
192+489  681
878+751  1629
701+608  1309
624+211  835
366+664  1030
195+817  1012
938+101  1039
769+77  846
917+275  1192
380+300  680
986+372  1358
846+943  1789
467+304  771
253+314  567
924+998  1922
573+250  823
969+26  995
619+1000  1619
105+934  1039
638+384  1022
603+902  1505
392+498  890
980+975  1955
388+929  1317
794+916  1710
869+324  1193
690+142  832
743+705  1448
592+817  1409
308+552  860
662+525  1187
346+172  518
444+581  1025
742+788  1530
740+55  795
93+61  154
893+461  1354
291+448  739
529+153  682
489+636  1125
790+407  1197
487+860  1347
892+580  1472
886+194  1080
140+86  226
130+182  312
664+87  751
849+79  928
651+488  1139
316+292  608
409+739  1148
779+515  1294
595+808  1403
680+794  1474
970+943  1913
374+449  823
672+826  1498
156+136  292
852+510  1362
694+336  1030
830+112  942
854+297  1151
47+681  728
323+817  1140
164+987  1151
764+299  1063
558+233  791
37+700  737
907+339  1246
279+929  1208
624+218  842
819+988  1807
699+711  1410
485+571  1056
796+101  897
790+34  824
954+504  1458
767+831  1598
764+139  903
772+187  959
218+52  270
857+52  909
190+995  1185
572+368  940
472+24  496
461+186  647
498+227  725
194+729  923
682+600  1282
501+127  628
701+864  1565
255+778  1033
432+958  1390
274+462  736
967+250  1217
759+258  1017
29+9  38
361+366  727
391+792  1183
529+183  712
177+682  859
587+469  1056
508+168  676
902+964  1866
734+25  759
330+973  1303
241+943  1184
196+430  626
190+885  1075
251+562  813
640+844  1484
121+371  492
520+181  701
410+744  1154
454+88  542
342+492  834
445+135  580
729+244  973
171+348  519
282+468  750
152+227  379
680+414  1094
95+494  589
477+956  1433
356+316  672
787+393  1180
605+839  1444
623+599  1222
160+17  177
918+387  1305
885+370  1255
263+551  814
662+427  1089
448+571  1019
634+97  731
388+945  1333
835+432  1267
818+898  1716
566+983  1549
532+752  1284
819+495  1314
606+55  661
246+995  1241
888+447  1335
669+835  1504
561+985  1546
943+851  1794
260+358  618
182+297  479
798+907  1705
614+209  823
459+490  949
0+150  150
266+656  922
218+701  919
781+692  1473
113+842  955
316+591  907
208+912  1120
243+113  356
192+391  583
211+53  264
319+958  1277
722+246  968
426+532  958
864+934  1798
39+297  336
527+710  1237
520+445  965
457+254  711
489+364  853
124+640  764
297+246  543
454+73  527
530+716  1246
599+398  997
593+86  679
136+977  1113
943+616  1559
872+329  1201
986+887  1873
541+996  1537
634+804  1438
350+55  405
155+350  505
226+11  237
700+833  1533
489+972  1461
267+568  835
370+111  481
119+615  734
633+802  1435
646+436  1082
116+842  958
942+329  1271
842+224  1066
274+962  1236
555+577  1132
133+108  241
590+34  624
235+817  1052
258+550  808
919+691  1610
368+588  956
803+977  1780
438+671  1109
173+958  1131
851+544  1395
726+357  1083
213+588  801
588+384  972
298+127  425
308+829  1137
854+55  909
699+32  731
47+957  1004
219+564  783
104+828  932
471+988  1459
63+828  891
415+399  814
442+540  982
972+515  1487
891+26  917
726+314  1040
912+405  1317
804+227  1031
80+856  936
539+943  1482
539+636  1175
56+166  222
767+107  874
493+538  1031
999+237  1236
899+880  1779
798+832  1630
845+862  1707
876+990  1866
68+627  695
578+560  1138
294+557  851
25+172  197
351+520  871
676+807  1483
232+874  1106
206+739  945
687+478  1165
264+591  855
264+233  497
400+313  713
45+551  596
970+456  1426
705+399  1104
356+733  1089
978+265  1243
331+699  1030
615+404  1019
235+8  243
241+781  1022
738+847  1585
793+935  1728
765+983  1748
293+622  915
586+80  666
836+78  914
840+650  1490
700+86  786
679+593  1272
725+898  1623
913+94  1007
489+874  1363
205+760  965
125+996  1121
323+218  541
243+497  740
858+809  1667
947+550  1497
593+317  910
238+295  533
897+310  1207
838+558  1396
90+19  109
522+127  649
327+400  727
671+789  1460
564+914  1478
552+883  1435
816+400  1216
870+17  887
986+94  1080
680+487  1167
961+365  1326
92+506  598
204+351  555
592+692  1284
730+950  1680
566+816  1382
94+545  639
437+519  956
40+200  240
569+561  1130
531+104  635
774+152  926
447+535  982
280+461  741
24+829  853
790+418  1208
35+541  576
218+98  316
927+574  1501
104+361  465
508+322  830
24+588  612
919+479  1398
451+218  669
946+698  1644
282+215  497
989+122  1111
81+143  224
89+184  273
697+839  1536
465+32  497
450+24  474
547+797  1344
536+602  1138
704+331  1035
91+551  642
808+272  1080
93+262  355
182+375  557
269+133  402
39+909  948
142+150  292
416+99  515
816+219  1035
896+299  1195
315+515  830
939+839  1778
848+136  984
547+527  1074
642+354  996
438+583  1021
26+618  644
771+462  1233
223+307  530
678+941  1619
741+384  1125
